date,tmax,tmin,prec,sun,humidity,wind,tmax_lag_1,tmin_lag_1,prec_lag_1,sun_lag_1,humidity_lag_1,wind_lag_1,tmax_lag_2,tmin_lag_2,prec_lag_2,sun_lag_2,humidity_lag_2,wind_lag_2,tmax_lag_3,tmin_lag_3,prec_lag_3,sun_lag_3,humidity_lag_3,wind_lag_3,tmax_lag_4,tmin_lag_4,prec_lag_4,sun_lag_4,humidity_lag_4,wind_lag_4,tmax_lag_5,tmin_lag_5,prec_lag_5,sun_lag_5,humidity_lag_5,wind_lag_5,tmax_lag_6,tmin_lag_6,prec_lag_6,sun_lag_6,humidity_lag_6,wind_lag_6,tmax_lag_7,tmin_lag_7,prec_lag_7,sun_lag_7,humidity_lag_7,wind_lag_7,tmax_lag_8,tmin_lag_8,prec_lag_8,sun_lag_8,humidity_lag_8,wind_lag_8,tmax_lag_9,tmin_lag_9,prec_lag_9,sun_lag_9,humidity_lag_9,wind_lag_9,tmax_lag_10,tmin_lag_10,prec_lag_10,sun_lag_10,humidity_lag_10,wind_lag_10,tmax_lag_11,tmin_lag_11,prec_lag_11,sun_lag_11,humidity_lag_11,wind_lag_11,tmax_lag_12,tmin_lag_12,prec_lag_12,sun_lag_12,humidity_lag_12,wind_lag_12
1963-11-30,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455,31.96505376344086,19.06845063538612,2.905327468230694,21.420146978128056,69.95515640273705,1.070204056158358,29.764468864468864,18.75789835164835,7.615384615384615,21.190927780677658,77.54412774725276,1.0974244512316849,29.695106774945483,19.17377810361681,7.965110158658545,20.62815638265095,78.50123129558612,0.961349066958042,,,,,,,,,,,,
1963-12-31,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455,31.96505376344086,19.06845063538612,2.905327468230694,21.420146978128056,69.95515640273705,1.070204056158358,29.764468864468864,18.75789835164835,7.615384615384615,21.190927780677658,77.54412774725276,1.0974244512316849,29.695106774945483,19.17377810361681,7.965110158658545,20.62815638265095,78.50123129558612,0.961349066958042,,,,,,
1964-01-31,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455,31.96505376344086,19.06845063538612,2.905327468230694,21.420146978128056,69.95515640273705,1.070204056158358,29.764468864468864,18.75789835164835,7.615384615384615,21.190927780677658,77.54412774725276,1.0974244512316849,29.695106774945483,19.17377810361681,7.965110158658545,20.62815638265095,78.50123129558612,0.961349066958042
1964-02-29,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455,31.96505376344086,19.06845063538612,2.905327468230694,21.420146978128056,69.95515640273705,1.070204056158358,29.764468864468864,18.75789835164835,7.615384615384615,21.190927780677658,77.54412774725276,1.0974244512316849
1964-03-31,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455,31.96505376344086,19.06845063538612,2.905327468230694,21.420146978128056,69.95515640273705,1.070204056158358
1964-04-30,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022,29.75929292929293,15.22570707070707,1.0586363636363636,19.05833985979798,66.5739898989899,0.9185795454545455
1964-05-31,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955,27.905402661854275,11.538767952477631,0.21687344913151363,16.7621718620291,61.26004774795097,1.0733457407775022
1964-06-30,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957,26.057983682983682,10.52208041958042,0.05128205128205129,14.844306551969698,61.67949203574203,1.1803491654933955
1964-07-31,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225,27.899403714565004,11.205092864125122,0.0016129032258064514,15.771503224437929,54.36177908113392,1.145497311827957
1964-08-31,28.592411083540117,14.556141439205955,0.382196029776675,18.22064515403226,58.54704301075269,1.6510494202440031,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257,30.013554903877484,13.721324535679376,0.19838709677419356,16.63275969028348,50.4415770609319,1.391216600961225
1964-09-30,30.360838383838384,16.22209595959596,1.9107171717171716,19.63245968426768,55.18347222222222,1.6909760102979798,28.592411083540117,14.556141439205955,0.382196029776675,18.22064515403226,58.54704301075269,1.6510494202440031,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278,32.94756216006216,16.902491674991676,0.22785714285714284,17.687004057718944,47.71399364524364,1.4565707207076257
1964-10-31,27.870116174148432,16.47690615835777,6.215606436574179,18.887532366437327,72.5526026392962,1.316947233619069,30.360838383838384,16.22209595959596,1.9107171717171716,19.63245968426768,55.18347222222222,1.6909760102979798,28.592411083540117,14.556141439205955,0.382196029776675,18.22064515403226,58.54704301075269,1.6510494202440031,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847,32.192478005865105,18.684814271749755,3.3572238514174,17.751954218866082,61.32597751710655,1.7203384644379278
1964-11-30,28.334242424242422,16.701969696969698,4.304621212121211,22.08223893080808,71.2925505050505,1.5158333341414143,27.870116174148432,16.47690615835777,6.215606436574179,18.887532366437327,72.5526026392962,1.316947233619069,30.360838383838384,16.22209595959596,1.9107171717171716,19.63245968426768,55.18347222222222,1.6909760102979798,28.592411083540117,14.556141439205955,0.382196029776675,18.22064515403226,58.54704301075269,1.6510494202440031,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933,31.846393939393938,19.044242424242427,4.693121212121212,21.888446531818182,67.50143939393939,1.3054924248484847
1964-12-31,27.285703812316715,18.108137829912025,10.880865102639296,18.02914799303519,80.3157991202346,1.2827529328201368,28.334242424242422,16.701969696969698,4.304621212121211,22.08223893080808,71.2925505050505,1.5158333341414143,27.870116174148432,16.47690615835777,6.215606436574179,18.887532366437327,72.5526026392962,1.316947233619069,30.360838383838384,16.22209595959596,1.9107171717171716,19.63245968426768,55.18347222222222,1.6909760102979798,28.592411083540117,14.556141439205955,0.382196029776675,18.22064515403226,58.54704301075269,1.6510494202440031,24.04156891495601,11.18245356793744,1.2197214076246334,14.42384742947214,69.73674242424242,1.3116752196969699,25.262348484848484,11.488813131313131,0.6830303030303031,14.202331400025253,70.1135101010101,1.1319633838383838,25.90838220918866,13.352932551319649,2.1808651026392964,15.120702991348974,73.36357526881721,1.084561339467253,29.754242424242424,17.506424242424245,1.1847878787878787,17.753632905939394,70.92628787878787,1.1475606054545453,29.854550342130988,17.93046432062561,2.3170772238514172,20.10362944054252,70.7016495601173,1.3552883664467255,28.399536746778125,19.197756879136186,11.827241379310346,17.2667462028039,82.0108934169279,1.0354754440264715,29.69553274682307,19.1608211143695,7.359081133919843,20.582239575830886,75.44331622678398,1.38428518914956,31.771182795698923,18.66183773216031,2.9327223851417403,23.522417321994133,61.377419354838715,1.5871260989002933
